user_id,event_date,converted,variant,signup_month,event_month
12,2024-01-24,0,control,2024-01,2024-01
657,2024-05-27,0,control,2024-05,2024-05
400,2024-05-05,0,control,2024-04,2024-05
908,2024-01-06,0,variant,2024-01,2024-01
648,2024-02-11,0,control,2024-02,2024-02
980,2024-03-11,0,variant,2024-03,2024-03
515,2024-03-05,1,variant,2024-01,2024-03
656,2024-02-29,0,variant,2024-02,2024-02
542,2024-05-02,0,variant,2024-05,2024-05
237,2024-03-04,1,control,2024-02,2024-03
279,2024-02-02,0,variant,2024-01,2024-02
348,2024-05-29,0,control,2024-04,2024-05
627,2024-02-01,0,control,2024-01,2024-02
104,2024-01-20,0,variant,2024-01,2024-01
630,2024-06-05,1,control,2024-05,2024-06
517,2024-02-03,0,variant,2024-02,2024-02
980,2024-03-13,0,variant,2024-03,2024-03
872,2024-04-23,0,variant,2024-04,2024-04
248,2024-04-15,1,control,2024-04,2024-04
364,2024-04-04,1,variant,2024-03,2024-04
321,2024-06-05,0,control,2024-06,2024-06
633,2024-03-08,0,variant,2024-02,2024-03
286,2024-03-31,0,control,2024-03,2024-03
149,2024-01-31,0,variant,2024-01,2024-01
84,2024-07-11,0,control,2024-06,2024-07
966,2024-01-19,0,control,2024-01,2024-01
406,2024-05-02,0,control,2024-04,2024-05
978,2024-02-17,0,control,2024-02,2024-02
456,2024-02-20,0,variant,2024-01,2024-02
743,2024-06-26,1,control,2024-06,2024-06
800,2024-03-08,0,control,2024-02,2024-03
161,2024-03-01,0,variant,2024-02,2024-03
784,2024-02-18,1,control,2024-02,2024-02
460,2024-02-27,0,control,2024-01,2024-02
550,2024-06-22,0,variant,2024-06,2024-06
500,2024-02-19,0,control,2024-01,2024-02
738,2024-02-21,0,control,2024-02,2024-02
509,2024-01-17,0,control,2024-01,2024-01
654,2024-06-02,0,control,2024-05,2024-06
804,2024-03-23,0,variant,2024-03,2024-03
481,2024-04-20,0,control,2024-04,2024-04
663,2024-03-03,0,variant,2024-02,2024-03
114,2024-04-19,0,control,2024-04,2024-04
749,2024-02-15,0,control,2024-02,2024-02
578,2024-06-13,0,control,2024-06,2024-06
361,2024-03-12,0,variant,2024-03,2024-03
341,2024-04-04,0,variant,2024-03,2024-04
770,2024-04-06,0,variant,2024-04,2024-04
987,2024-01-22,0,variant,2024-01,2024-01
761,2024-07-08,0,control,2024-06,2024-07
969,2024-07-02,1,control,2024-06,2024-07
449,2024-06-07,0,control,2024-06,2024-06
843,2024-04-21,0,control,2024-04,2024-04
835,2024-03-27,0,control,2024-03,2024-03
180,2024-02-19,0,control,2024-01,2024-02
702,2024-03-07,0,control,2024-03,2024-03
407,2024-03-31,0,control,2024-03,2024-03
666,2024-06-05,0,control,2024-06,2024-06
196,2024-04-03,0,control,2024-04,2024-04
466,2024-05-10,1,variant,2024-04,2024-05
311,2024-04-01,0,control,2024-03,2024-04
262,2024-02-21,1,variant,2024-02,2024-02
419,2024-05-24,0,variant,2024-05,2024-05
406,2024-04-25,0,control,2024-04,2024-04
939,2024-05-29,0,control,2024-05,2024-05
143,2024-02-03,0,control,2024-01,2024-02
342,2024-07-03,1,variant,2024-06,2024-07
316,2024-02-11,0,control,2024-01,2024-02
101,2024-02-12,0,control,2024-01,2024-02
244,2024-02-02,0,control,2024-01,2024-02
490,2024-03-16,0,variant,2024-03,2024-03
12,2024-02-05,0,control,2024-01,2024-02
239,2024-07-14,1,variant,2024-06,2024-07
561,2024-03-05,0,control,2024-02,2024-03
42,2024-05-05,0,variant,2024-04,2024-05
678,2024-06-27,0,variant,2024-06,2024-06
594,2024-04-07,0,control,2024-03,2024-04
429,2024-02-28,0,variant,2024-02,2024-02
803,2024-02-24,0,variant,2024-01,2024-02
158,2024-02-24,1,control,2024-02,2024-02
216,2024-02-22,0,control,2024-02,2024-02
670,2024-02-29,0,variant,2024-02,2024-02
462,2024-01-19,0,variant,2024-01,2024-01
134,2024-04-11,0,variant,2024-04,2024-04
67,2024-06-05,0,variant,2024-06,2024-06
848,2024-06-11,0,variant,2024-04,2024-06
7,2024-02-08,0,control,2024-02,2024-02
948,2024-06-30,0,variant,2024-06,2024-06
526,2024-04-24,0,control,2024-04,2024-04
73,2024-06-13,0,variant,2024-05,2024-06
399,2024-03-16,1,variant,2024-03,2024-03
405,2024-06-19,0,variant,2024-05,2024-06
675,2024-04-17,1,control,2024-03,2024-04
578,2024-06-11,0,control,2024-06,2024-06
859,2024-05-08,0,control,2024-05,2024-05
130,2024-05-18,1,variant,2024-05,2024-05
931,2024-02-25,1,variant,2024-02,2024-02
466,2024-05-16,0,control,2024-04,2024-05
206,2024-03-01,0,variant,2024-02,2024-03
788,2024-07-07,0,variant,2024-06,2024-07
978,2024-02-19,0,control,2024-02,2024-02
768,2024-01-31,0,control,2024-01,2024-01
266,2024-07-11,0,variant,2024-06,2024-07
537,2024-03-31,0,variant,2024-03,2024-03
962,2024-04-22,0,variant,2024-04,2024-04
793,2024-02-12,0,variant,2024-02,2024-02
253,2024-03-31,0,variant,2024-03,2024-03
822,2024-07-03,1,control,2024-06,2024-07
289,2024-02-16,0,control,2024-02,2024-02
164,2024-03-19,1,control,2024-03,2024-03
95,2024-06-27,0,control,2024-06,2024-06
782,2024-07-03,0,control,2024-06,2024-07
833,2024-03-30,0,control,2024-03,2024-03
110,2024-05-19,0,variant,2024-05,2024-05
336,2024-06-03,0,variant,2024-05,2024-06
822,2024-07-09,0,control,2024-06,2024-07
238,2024-04-09,1,variant,2024-04,2024-04
381,2024-03-11,0,variant,2024-03,2024-03
436,2024-02-06,0,variant,2024-01,2024-02
899,2024-07-26,0,variant,2024-06,2024-07
483,2024-03-27,0,control,2024-03,2024-03
937,2024-01-21,0,variant,2024-01,2024-01
902,2024-02-10,1,variant,2024-02,2024-02
25,2024-02-29,0,variant,2024-02,2024-02
653,2024-01-15,0,variant,2024-01,2024-01
117,2024-02-01,0,variant,2024-01,2024-02
482,2024-06-25,0,variant,2024-06,2024-06
392,2024-01-25,0,variant,2024-01,2024-01
917,2024-03-31,0,variant,2024-03,2024-03
994,2024-03-03,0,control,2024-02,2024-03
964,2024-07-01,0,control,2024-06,2024-07
537,2024-03-28,0,control,2024-03,2024-03
79,2024-03-22,0,variant,2024-03,2024-03
580,2024-03-19,0,variant,2024-02,2024-03
173,2024-05-21,0,control,2024-05,2024-05
956,2024-05-09,0,variant,2024-04,2024-05
12,2024-02-15,0,variant,2024-01,2024-02
800,2024-03-01,1,variant,2024-02,2024-03
128,2024-05-13,0,control,2024-05,2024-05
608,2024-05-07,0,variant,2024-04,2024-05
92,2024-03-21,0,variant,2024-02,2024-03
653,2024-02-11,0,variant,2024-01,2024-02
543,2024-01-14,1,variant,2024-01,2024-01
846,2024-04-01,0,variant,2024-04,2024-04
532,2024-03-16,0,control,2024-03,2024-03
658,2024-02-03,0,variant,2024-01,2024-02
989,2024-01-19,0,control,2024-01,2024-01
828,2024-04-22,0,control,2024-04,2024-04
447,2024-04-14,0,control,2024-04,2024-04
390,2024-04-15,0,control,2024-03,2024-04
672,2024-06-10,0,control,2024-06,2024-06
861,2024-01-06,1,variant,2024-01,2024-01
43,2024-06-11,0,variant,2024-06,2024-06
254,2024-01-30,0,control,2024-01,2024-01
130,2024-05-29,1,variant,2024-05,2024-05
60,2024-01-11,0,control,2024-01,2024-01
663,2024-02-27,0,control,2024-02,2024-02
467,2024-01-25,0,variant,2024-01,2024-01
287,2024-04-20,0,variant,2024-03,2024-04
517,2024-02-09,0,variant,2024-02,2024-02
467,2024-01-30,0,control,2024-01,2024-01
930,2024-06-08,0,variant,2024-05,2024-06
778,2024-02-16,1,variant,2024-02,2024-02
345,2024-04-09,0,variant,2024-03,2024-04
642,2024-02-26,0,control,2024-02,2024-02
382,2024-03-08,0,variant,2024-03,2024-03
779,2024-05-01,0,variant,2024-04,2024-05
690,2024-01-29,0,variant,2024-01,2024-01
253,2024-04-19,0,control,2024-03,2024-04
927,2024-02-18,0,variant,2024-02,2024-02
56,2024-02-27,1,control,2024-02,2024-02
463,2024-03-21,0,variant,2024-03,2024-03
457,2024-01-29,0,control,2024-01,2024-01
983,2024-02-08,1,control,2024-02,2024-02
83,2024-03-24,0,variant,2024-03,2024-03
905,2024-05-05,0,control,2024-04,2024-05
99,2024-04-12,0,control,2024-04,2024-04
149,2024-02-01,0,control,2024-01,2024-02
329,2024-04-13,1,control,2024-04,2024-04
156,2024-03-01,0,variant,2024-02,2024-03
190,2024-03-25,0,variant,2024-03,2024-03
494,2024-05-25,0,variant,2024-05,2024-05
883,2024-06-07,0,control,2024-06,2024-06
263,2024-04-18,0,variant,2024-04,2024-04
80,2024-06-08,0,control,2024-05,2024-06
400,2024-04-24,0,variant,2024-04,2024-04
764,2024-05-22,0,control,2024-05,2024-05
609,2024-02-02,0,variant,2024-01,2024-02
260,2024-02-26,0,variant,2024-02,2024-02
772,2024-03-25,0,control,2024-03,2024-03
615,2024-04-28,1,control,2024-04,2024-04
552,2024-03-14,1,variant,2024-03,2024-03
785,2024-05-02,0,control,2024-04,2024-05
101,2024-01-31,1,control,2024-01,2024-01
359,2024-06-28,0,control,2024-06,2024-06
380,2024-04-06,0,variant,2024-04,2024-04
820,2024-04-23,0,variant,2024-03,2024-04
221,2024-03-07,0,control,2024-02,2024-03
820,2024-03-31,0,control,2024-03,2024-03
420,2024-03-01,0,variant,2024-02,2024-03
124,2024-01-27,1,variant,2024-01,2024-01
422,2024-06-12,0,control,2024-05,2024-06
231,2024-01-10,0,variant,2024-01,2024-01
690,2024-02-13,0,control,2024-01,2024-02
63,2024-03-12,0,control,2024-03,2024-03
485,2024-01-08,0,variant,2024-01,2024-01
628,2024-06-10,0,variant,2024-05,2024-06
703,2024-06-28,0,control,2024-06,2024-06
574,2024-05-03,0,control,2024-04,2024-05
768,2024-02-03,0,control,2024-01,2024-02
483,2024-03-25,0,control,2024-03,2024-03
519,2024-01-29,0,control,2024-01,2024-01
155,2024-02-29,0,control,2024-02,2024-02
92,2024-03-01,0,variant,2024-02,2024-03
982,2024-06-07,1,variant,2024-06,2024-06
526,2024-04-25,0,variant,2024-04,2024-04
455,2024-04-22,1,variant,2024-04,2024-04
741,2024-02-21,1,control,2024-02,2024-02
598,2024-05-27,0,control,2024-05,2024-05
645,2024-05-05,0,control,2024-05,2024-05
510,2024-01-30,1,variant,2024-01,2024-01
183,2024-01-29,1,control,2024-01,2024-01
386,2024-06-15,0,variant,2024-06,2024-06
574,2024-05-05,0,variant,2024-04,2024-05
731,2024-02-13,0,control,2024-01,2024-02
405,2024-06-10,0,control,2024-05,2024-06
246,2024-03-03,0,variant,2024-02,2024-03
742,2024-05-29,0,variant,2024-05,2024-05
591,2024-06-17,0,variant,2024-06,2024-06
661,2024-03-04,0,control,2024-03,2024-03
650,2024-03-28,0,variant,2024-03,2024-03
471,2024-03-18,0,control,2024-03,2024-03
826,2024-03-31,0,variant,2024-03,2024-03
888,2024-02-21,1,variant,2024-02,2024-02
423,2024-04-09,0,variant,2024-04,2024-04
901,2024-03-17,0,control,2024-02,2024-03
65,2024-05-10,0,variant,2024-04,2024-05
13,2024-05-28,0,control,2024-05,2024-05
213,2024-05-04,0,control,2024-04,2024-05
986,2024-02-02,0,control,2024-01,2024-02
242,2024-02-11,0,variant,2024-02,2024-02
493,2024-06-19,0,variant,2024-06,2024-06
213,2024-05-15,0,control,2024-04,2024-05
693,2024-02-11,0,variant,2024-02,2024-02
338,2024-01-19,1,control,2024-01,2024-01
997,2024-02-22,0,control,2024-02,2024-02
173,2024-05-25,0,control,2024-05,2024-05
672,2024-06-08,0,variant,2024-06,2024-06
164,2024-03-21,0,variant,2024-03,2024-03
465,2024-06-25,0,control,2024-06,2024-06
995,2024-03-04,0,variant,2024-02,2024-03
497,2024-02-21,0,control,2024-02,2024-02
700,2024-04-04,0,variant,2024-03,2024-04
395,2024-05-11,1,control,2024-04,2024-05
703,2024-06-14,0,variant,2024-06,2024-06
917,2024-04-09,0,variant,2024-03,2024-04
308,2024-04-18,0,variant,2024-04,2024-04
768,2024-01-19,1,control,2024-01,2024-01
183,2024-02-09,1,variant,2024-01,2024-02
629,2024-05-27,0,control,2024-05,2024-05
794,2024-07-02,0,variant,2024-06,2024-07
510,2024-02-04,0,control,2024-01,2024-02
708,2024-05-17,0,control,2024-05,2024-05
546,2024-06-18,0,variant,2024-06,2024-06
564,2024-06-29,0,variant,2024-06,2024-06
624,2024-03-10,0,control,2024-02,2024-03
764,2024-06-01,1,variant,2024-05,2024-06
594,2024-03-27,1,variant,2024-03,2024-03
744,2024-04-02,0,variant,2024-03,2024-04
227,2024-06-27,0,control,2024-06,2024-06
745,2024-05-09,1,variant,2024-05,2024-05
733,2024-04-09,0,control,2024-04,2024-04
436,2024-02-04,0,control,2024-01,2024-02
925,2024-06-06,0,variant,2024-05,2024-06
422,2024-06-16,0,variant,2024-05,2024-06
554,2024-03-15,0,variant,2024-03,2024-03
21,2024-02-01,0,control,2024-02,2024-02
554,2024-03-15,0,control,2024-03,2024-03
397,2024-04-02,0,control,2024-03,2024-04
625,2024-03-18,0,control,2024-03,2024-03
105,2024-07-07,0,control,2024-06,2024-07
192,2024-06-04,1,control,2024-06,2024-06
17,2024-02-11,0,variant,2024-01,2024-02
120,2024-02-21,0,variant,2024-02,2024-02
393,2024-01-27,0,variant,2024-01,2024-01
425,2024-01-26,0,variant,2024-01,2024-01
129,2024-01-20,0,control,2024-01,2024-01
130,2024-05-16,0,control,2024-05,2024-05
572,2024-06-08,0,variant,2024-05,2024-06
560,2024-03-19,0,variant,2024-03,2024-03
29,2024-01-20,0,variant,2024-01,2024-01
97,2024-05-30,0,control,2024-05,2024-05
10,2024-07-03,0,control,2024-06,2024-07
242,2024-02-05,0,variant,2024-02,2024-02
826,2024-03-30,0,variant,2024-03,2024-03
956,2024-05-05,0,variant,2024-04,2024-05
232,2024-04-27,0,variant,2024-03,2024-04
789,2024-02-16,0,variant,2024-02,2024-02
284,2024-05-15,0,variant,2024-05,2024-05
715,2024-05-06,0,variant,2024-04,2024-05
759,2024-01-28,0,variant,2024-01,2024-01
802,2024-03-16,0,variant,2024-03,2024-03
776,2024-04-09,0,variant,2024-04,2024-04
955,2024-06-14,1,variant,2024-05,2024-06
726,2024-06-04,0,control,2024-05,2024-06
200,2024-08-01,0,variant,2024-06,2024-08
945,2024-05-12,0,variant,2024-05,2024-05
79,2024-03-22,0,control,2024-03,2024-03
913,2024-08-05,0,variant,2024-06,2024-08
956,2024-05-02,0,control,2024-04,2024-05
855,2024-04-19,0,variant,2024-04,2024-04
856,2024-03-02,1,variant,2024-02,2024-03
173,2024-05-24,0,control,2024-05,2024-05
467,2024-01-23,0,control,2024-01,2024-01
581,2024-02-02,0,variant,2024-02,2024-02
416,2024-04-12,0,variant,2024-04,2024-04
940,2024-02-20,0,control,2024-02,2024-02
449,2024-06-12,0,variant,2024-06,2024-06
87,2024-09-06,1,variant,2024-06,2024-09
101,2024-01-27,0,variant,2024-01,2024-01
8,2024-03-08,0,control,2024-03,2024-03
845,2024-03-20,0,variant,2024-03,2024-03
200,2024-06-11,0,control,2024-06,2024-06
505,2024-05-05,0,variant,2024-05,2024-05
87,2024-07-12,0,variant,2024-06,2024-07
43,2024-06-30,0,control,2024-06,2024-06
385,2024-05-09,0,variant,2024-04,2024-05
621,2024-04-24,0,control,2024-04,2024-04
435,2024-06-01,0,variant,2024-05,2024-06
408,2024-01-13,0,variant,2024-01,2024-01
483,2024-03-26,0,variant,2024-03,2024-03
664,2024-06-04,0,variant,2024-05,2024-06
17,2024-02-04,0,variant,2024-01,2024-02
645,2024-05-03,0,variant,2024-05,2024-05
148,2024-06-02,1,variant,2024-05,2024-06
277,2024-06-17,0,control,2024-06,2024-06
232,2024-04-12,0,variant,2024-03,2024-04
826,2024-04-04,0,variant,2024-03,2024-04
927,2024-03-31,1,control,2024-02,2024-03
366,2024-04-10,0,control,2024-04,2024-04
228,2024-03-23,0,control,2024-03,2024-03
651,2024-05-20,0,control,2024-05,2024-05
436,2024-01-29,0,control,2024-01,2024-01
399,2024-03-11,0,control,2024-03,2024-03
211,2024-01-29,0,control,2024-01,2024-01
391,2024-04-19,1,variant,2024-03,2024-04
499,2024-05-07,1,control,2024-04,2024-05
540,2024-04-21,0,variant,2024-04,2024-04
563,2024-05-10,0,variant,2024-04,2024-05
491,2024-02-14,0,variant,2024-02,2024-02
442,2024-06-01,0,variant,2024-05,2024-06
261,2024-06-26,0,control,2024-06,2024-06
773,2024-06-08,1,variant,2024-06,2024-06
350,2024-02-16,0,variant,2024-02,2024-02
352,2024-06-19,0,control,2024-06,2024-06
520,2024-05-21,1,control,2024-05,2024-05
320,2024-05-29,0,control,2024-04,2024-05
138,2024-06-13,0,control,2024-06,2024-06
550,2024-06-11,0,control,2024-06,2024-06
623,2024-05-12,0,variant,2024-05,2024-05
992,2024-02-18,0,variant,2024-02,2024-02
368,2024-05-01,0,variant,2024-04,2024-05
220,2024-02-16,0,variant,2024-02,2024-02
337,2024-04-21,1,variant,2024-04,2024-04
223,2024-04-18,1,variant,2024-04,2024-04
648,2024-02-18,0,variant,2024-02,2024-02
768,2024-01-28,0,control,2024-01,2024-01
360,2024-04-18,0,variant,2024-04,2024-04
921,2024-05-10,0,variant,2024-05,2024-05
329,2024-04-10,0,control,2024-04,2024-04
962,2024-04-30,1,variant,2024-04,2024-04
463,2024-03-07,1,variant,2024-03,2024-03
946,2024-05-17,0,variant,2024-05,2024-05
963,2024-05-31,0,control,2024-05,2024-05
561,2024-02-24,0,variant,2024-02,2024-02
804,2024-03-23,0,control,2024-03,2024-03
382,2024-03-09,0,control,2024-03,2024-03
836,2024-01-28,0,control,2024-01,2024-01
590,2024-07-14,0,variant,2024-06,2024-07
617,2024-04-04,0,variant,2024-03,2024-04
169,2024-01-30,1,control,2024-01,2024-01
217,2024-06-15,0,variant,2024-06,2024-06
378,2024-07-14,0,control,2024-06,2024-07
119,2024-05-11,0,control,2024-04,2024-05
190,2024-03-26,0,variant,2024-03,2024-03
767,2024-05-06,0,control,2024-04,2024-05
370,2024-04-19,0,variant,2024-04,2024-04
778,2024-02-14,1,control,2024-02,2024-02
149,2024-02-08,0,control,2024-01,2024-02
676,2024-06-22,0,variant,2024-06,2024-06
652,2024-04-14,0,variant,2024-03,2024-04
859,2024-05-08,0,control,2024-05,2024-05
488,2024-04-02,0,variant,2024-03,2024-04
770,2024-04-27,1,variant,2024-04,2024-04
374,2024-02-01,0,variant,2024-01,2024-02
781,2024-06-19,0,control,2024-06,2024-06
693,2024-02-12,0,variant,2024-02,2024-02
160,2024-03-02,0,variant,2024-02,2024-03
351,2024-05-17,0,control,2024-05,2024-05
912,2024-07-02,0,variant,2024-05,2024-07
288,2024-04-11,0,variant,2024-03,2024-04
288,2024-03-19,0,variant,2024-03,2024-03
892,2024-02-16,1,variant,2024-02,2024-02
226,2024-04-07,0,variant,2024-04,2024-04
523,2024-04-01,1,variant,2024-03,2024-04
522,2024-01-19,0,variant,2024-01,2024-01
783,2024-06-21,1,variant,2024-06,2024-06
273,2024-04-19,0,variant,2024-04,2024-04
936,2024-04-26,0,control,2024-04,2024-04
402,2024-02-27,1,control,2024-02,2024-02
183,2024-01-26,0,variant,2024-01,2024-01
969,2024-07-19,1,control,2024-06,2024-07
665,2024-03-25,1,variant,2024-03,2024-03
488,2024-04-10,0,variant,2024-03,2024-04
827,2024-02-08,0,variant,2024-02,2024-02
846,2024-04-04,0,variant,2024-04,2024-04
124,2024-01-22,0,variant,2024-01,2024-01
985,2024-03-31,0,control,2024-03,2024-03
626,2024-06-05,0,variant,2024-05,2024-06
790,2024-03-13,0,control,2024-03,2024-03
414,2024-05-24,1,control,2024-05,2024-05
980,2024-03-27,0,control,2024-03,2024-03
725,2024-03-30,0,control,2024-02,2024-03
172,2024-04-09,1,control,2024-04,2024-04
288,2024-03-25,0,control,2024-03,2024-03
435,2024-05-14,0,variant,2024-05,2024-05
686,2024-05-07,0,variant,2024-05,2024-05
113,2024-05-25,0,control,2024-05,2024-05
888,2024-02-29,0,control,2024-02,2024-02
917,2024-04-27,0,variant,2024-03,2024-04
995,2024-02-24,1,variant,2024-02,2024-02
122,2024-04-14,0,variant,2024-04,2024-04
544,2024-06-08,0,control,2024-05,2024-06
222,2024-05-15,0,variant,2024-05,2024-05
631,2024-04-25,0,variant,2024-04,2024-04
39,2024-03-04,1,variant,2024-02,2024-03
497,2024-02-21,0,control,2024-02,2024-02
780,2024-02-12,0,control,2024-02,2024-02
233,2024-04-27,0,control,2024-04,2024-04
943,2024-06-11,1,control,2024-06,2024-06
530,2024-04-24,0,variant,2024-04,2024-04
149,2024-01-30,0,variant,2024-01,2024-01
397,2024-04-03,0,variant,2024-03,2024-04
661,2024-03-09,0,variant,2024-03,2024-03
638,2024-05-27,0,variant,2024-04,2024-05
904,2024-05-02,0,control,2024-04,2024-05
302,2024-04-06,0,variant,2024-04,2024-04
360,2024-04-17,0,variant,2024-04,2024-04
238,2024-04-06,0,control,2024-04,2024-04
647,2024-06-22,0,control,2024-06,2024-06
663,2024-03-03,0,variant,2024-02,2024-03
236,2024-06-04,0,variant,2024-05,2024-06
736,2024-02-23,0,control,2024-01,2024-02
203,2024-05-18,0,variant,2024-05,2024-05
256,2024-03-14,0,variant,2024-03,2024-03
598,2024-06-17,0,variant,2024-05,2024-06
662,2024-04-30,0,control,2024-04,2024-04
235,2024-04-28,1,control,2024-04,2024-04
345,2024-03-27,0,variant,2024-03,2024-03
534,2024-02-10,0,variant,2024-02,2024-02
860,2024-02-26,0,control,2024-02,2024-02
797,2024-03-03,1,control,2024-03,2024-03
781,2024-06-18,0,control,2024-06,2024-06
466,2024-05-05,0,control,2024-04,2024-05
770,2024-04-05,0,variant,2024-04,2024-04
541,2024-06-15,0,variant,2024-06,2024-06
213,2024-04-28,0,control,2024-04,2024-04
463,2024-03-23,0,control,2024-03,2024-03
436,2024-02-11,0,variant,2024-01,2024-02
283,2024-02-21,0,control,2024-02,2024-02
562,2024-03-21,1,variant,2024-03,2024-03
607,2024-02-09,0,variant,2024-01,2024-02
463,2024-03-09,0,variant,2024-03,2024-03
407,2024-03-29,1,control,2024-03,2024-03
88,2024-06-16,1,control,2024-06,2024-06
44,2024-02-04,1,control,2024-02,2024-02
461,2024-01-28,1,control,2024-01,2024-01
278,2024-06-27,1,control,2024-06,2024-06
683,2024-04-07,0,variant,2024-03,2024-04
421,2024-07-02,0,variant,2024-06,2024-07
701,2024-05-17,0,variant,2024-04,2024-05
353,2024-03-14,0,control,2024-03,2024-03
696,2024-02-12,0,variant,2024-02,2024-02
515,2024-02-08,1,variant,2024-01,2024-02
703,2024-06-15,0,control,2024-06,2024-06
630,2024-05-13,1,variant,2024-05,2024-05
19,2024-03-26,0,control,2024-03,2024-03
23,2024-01-20,0,control,2024-01,2024-01
413,2024-05-12,0,control,2024-05,2024-05
30,2024-07-06,0,variant,2024-06,2024-07
807,2024-05-20,0,variant,2024-05,2024-05
108,2024-01-21,0,control,2024-01,2024-01
367,2024-06-08,0,control,2024-06,2024-06
281,2024-05-02,0,control,2024-05,2024-05
128,2024-06-07,0,control,2024-05,2024-06
229,2024-05-09,0,control,2024-05,2024-05
111,2024-02-09,0,control,2024-02,2024-02
136,2024-04-10,0,control,2024-03,2024-04
362,2024-03-01,0,variant,2024-02,2024-03
186,2024-06-04,0,variant,2024-06,2024-06
656,2024-03-10,0,variant,2024-02,2024-03
584,2024-05-31,0,control,2024-05,2024-05
129,2024-01-27,0,control,2024-01,2024-01
876,2024-02-04,1,control,2024-02,2024-02
261,2024-07-01,1,control,2024-06,2024-07
515,2024-02-14,0,control,2024-01,2024-02
